epoch	time	lr	loss	accuracy	val_loss	val_accuracy
45	4.295876800024416	0.00025	0.005235287981373923	99.48095238095237	0.018679614640417553	98.12380952380953
46	4.3893384000402875	0.000125	0.005095680385828018	99.49047619047619	0.01846161318109149	98.14285714285714
47	4.342528000008315	0.000125	0.0050818903531347	99.49285714285715	0.01846923323472341	98.15238095238095
48	4.280882199993357	0.000125	0.00513114190527371	99.49047619047619	0.018392619300456273	98.17142857142858
49	4.416041199991014	0.000125	0.005056356481143406	99.4952380952381	0.01811477209272839	98.20952380952382
50	4.333465700037777	0.000125	0.005035103922088941	99.49761904761905	0.018445919678324745	98.18095238095238
51	4.31080000003567	0.000125	0.0050004742734488985	99.5	0.018693008964969997	98.1047619047619
52	4.210579600010533	6.25e-05	0.0049914624797446384	99.5	0.018528305655434018	98.2
53	4.537919900030829	6.25e-05	0.004983036849470365	99.50238095238095	0.018527600279876166	98.17142857142858
54	4.268749699986074	6.25e-05	0.004953233986383393	99.5047619047619	0.018486940349851336	98.16190476190476
55	4.200268600019626	6.25e-05	0.004952970406838826	99.5047619047619	0.018515677758625577	98.17142857142858
56	4.418402799987234	6.25e-05	0.004952931442431041	99.5047619047619	0.018557102904433295	98.16190476190476
57	4.357518800010439	6.25e-05	0.004952944038879303	99.5047619047619	0.018705387240364437	98.1047619047619
58	4.292744199978188	3.125e-05	0.004950659433291072	99.5047619047619	0.01864155501978738	98.1047619047619
59	4.3240696000284515	3.125e-05	0.004929164145674025	99.50714285714285	0.018681324655101413	98.11428571428571
60	4.486686100019142	3.125e-05	0.0049291573074601944	99.50714285714285	0.018699116627375285	98.13333333333334
