epoch	time	lr	loss	accuracy	linear_loss	bound	kl	C	val_loss	val_accuracy	val_linear_loss
31	3.1875888000358827	0.05	0.0026288401369378	99.7598584428716	0.0026288402732461	1.0	899197.75	17.329999923706055	0.0091864087173741	99.09044972208186	0.0091864084824919
32	3.250506500015036	0.05	0.002792939694393	99.72194135490396	0.0027929381467401	1.0	908690.6875	17.329999923706055	0.0104097110746771	99.09044972208186	0.0104097090661525
33	3.1266281999996863	0.025	0.0026698106084361	99.74721941354905	0.002669810783118	1.0	911326.8125	17.329999923706055	0.0096212004458722	98.98938858009096	0.009621201083064
34	3.137252999993507	0.025	0.0024222630830396	99.7598584428716	0.0024222612846642	1.0	913550.4375	17.329999923706055	0.0096181589976412	98.9388580090955	0.0096181612461805
35	3.1601805000100285	0.025	0.0024172545300516	99.7598584428716	0.0024172544945031	1.0	916048.375	17.329999923706055	0.0105829826354147	99.0399191510864	0.0105829844251275
36	3.167451999965124	0.025	0.0024249963801357	99.7598584428716	0.0024249961134046	1.0	917968.3125	17.329999923706055	0.0100095037139429	98.98938858009096	0.0100095039233565
37	3.1575728000025265	0.025	0.0022983780305896	99.77249747219412	0.0022983783856034	1.0	920481.8125	17.329999923706055	0.0107605705934938	98.98938858009096	0.0107605718076229
38	3.177719899977092	0.025	0.0023280976357124	99.77249747219412	0.0023280968889594	1.0	922144.0625	17.329999923706055	0.010271579042235	98.88832743810003	0.0102715780958533
39	3.1124695999897085	0.0125	0.00228430898022	99.77249747219412	0.0022843095939606	1.0	923078.5625	17.329999923706055	0.0099538624467362	98.98938858009096	0.0099538620561361
40	3.111540099955164	0.0125	0.002282278810009	99.77249747219412	0.0022822790779173	1.0	923633.6875	17.329999923706055	0.0101347213263703	98.9388580090955	0.0101347211748361
41	3.150914700003341	0.0125	0.0022906792341638	99.77249747219412	0.002290679141879	1.0	924810.375	17.329999923706055	0.0108532293719918	98.9388580090955	0.0108532309532165
