epoch	time	lr	loss	accuracy	val_loss	val_accuracy
31	2.7931368999998085	0.05	0.16874694908019985	83.10469561927539	0.16640435284891086	83.30831170501855
32	2.78219940001145	0.025	0.1695157359800409	83.039858052355	0.16920766955559585	83.10358944488479
33	2.6485516999964602	0.025	0.16761246726319595	83.25143326184738	0.16533757639855404	83.44479321177438
34	2.680540499975905	0.025	0.1675020436299423	83.25143325976455	0.1654688758277073	83.51303396827612
35	2.8483494999818504	0.025	0.16738386676752792	83.27532078365208	0.16394642289507774	83.58127471853021
36	2.7524126999778673	0.025	0.17219673802121688	82.78392029850008	0.16735952435679335	83.22642280408886
37	2.651666700025089	0.025	0.16796004770965872	83.20365822032082	0.16638175231853677	83.37655246152028
38	2.6682950999820605	0.0125	0.16792872938226552	83.21389572222702	0.1633035196879884	83.67681177638312
39	2.6628270000219345	0.0125	0.16546960094490568	83.44935845977258	0.16762650487643238	83.1854783520621
40	2.6712925999891013	0.0125	0.1655879865415494	83.44594595427725	0.16572873708218136	83.4311450610988
41	2.729171800019685	0.0125	0.16485688553265201	83.510783517032	0.16450984361748652	83.54033026962728
42	2.6559624999645166	0.0125	0.16565977230590775	83.42888343929756	0.16296403019119451	83.71775622840987
43	2.6335340999648906	0.0125	0.1632728082476956	83.67799618216183	0.16246433134283655	83.78599697866397
44	2.684399699966889	0.0125	0.16327123408219282	83.67117118575096	0.16436851574142325	83.58127472165403
45	2.664089200028684	0.0125	0.16333698219950982	83.65752116793529	0.1616091211927007	83.82694143381454
46	2.669629800016992	0.0125	0.16360771843572147	83.63704615162592	0.16213784724071273	83.78599698178778
47	2.744196199986618	0.0125	0.16463865780729497	83.52784604450864	0.16313707291209487	83.64951547503195
48	2.7502842000103556	0.0125	0.16294715382868627	83.7155337217822	0.16140728452300998	83.82694143381454
49	2.6909911000402644	0.0125	0.16392713061063757	83.61315862565557	0.1629665753835543	83.73140437908545
50	2.6549839999643154	0.0125	0.16350869869408047	83.64045865712126	0.16699833081740548	83.2810154067912
51	2.6751751999836415	0.0125	0.1619292510245753	83.81790882624013	0.16260641234477805	83.73140437908545
52	2.691545399953611	0.0125	0.16181378983471714	83.83155884197296	0.16347663202356702	83.66316362570753
53	2.6534080000128597	0.0125	0.16240471890315702	83.75648377314637	0.1647207459852545	83.5266821189517
54	2.645561599987559	0.0125	0.16150401436237893	83.85203385828233	0.16239312757887034	83.74505252976103
55	2.6607044999836944	0.00625	0.1612019379331608	83.89980890397456	0.16282954147019196	83.70410807773428
56	2.7043917999835685	0.00625	0.1601432511552969	83.9919465002778	0.16102189262453134	83.92247848854362
57	2.6831090999767184	0.00625	0.15944695442207127	84.05678406303254	0.1597277699489621	84.03166369394829
58	2.6420526999863796	0.00625	0.1593316283739072	84.06360907402319	0.1604616733882345	83.97707109124595
59	2.649057600006927	0.00625	0.15877536054748412	84.12503412919978	0.16108329646605593	83.90883033786804
60	2.6905664999503642	0.00625	0.15904758439798222	84.09773411439672	0.16216119797449086	83.7723488311122
61	2.676445599994622	0.00625	0.15813090936582075	84.20010920844051	0.1620038165834797	83.78599697866397
62	2.7033254000125453	0.00625	0.15782896140674213	84.22058422891553	0.16204537558444967	83.78599698178778
63	2.7081143999821506	0.00625	0.15678076826009535	84.33660934077498	0.16398574435256977	83.58127472165403
64	2.6876240000128746	0.003125	0.15576437558676745	84.43898445356423	0.1632808515970063	83.6768117732593
65	2.663224400021136	0.003125	0.15502024361207256	84.50382200798765	0.1624837217152615	83.74505252663722
66	2.6933807999594137	0.003125	0.15522643612149045	84.4833469854298	0.16156354351308574	83.82694143381454
67	2.712158399983309	0.003125	0.15518818566651413	84.47993449034861	0.16149020850276075	83.84058958449012
68	2.6715367999859154	0.003125	0.15464573950511068	84.54477205102053	0.16143755278174737	83.8542377351657
69	2.6943893000134267	0.003125	0.15452283830540836	84.5618345722487	0.1613444459459475	83.88153403339305
70	2.6955830000224523	0.0015625	0.15450644877937822	84.55159705992835	0.16155649533908917	83.85423773204188
71	2.7238123000133783	0.0015625	0.15409002061541732	84.60619711244559	0.1614115179191105	83.85423773204188
72	2.701836700027343	0.0015625	0.15395052759106484	84.60619711869407	0.1608501577647399	83.9224784854198
73	2.693566500034649	0.0015625	0.1536520453703361	84.64373465414877	0.160910260039559	83.93612663609538
74	2.6911366999847814	0.0015625	0.15366655639813892	84.63690965357225	0.16120798728207994	83.89518218406863
75	2.6638229000382125	0.0015625	0.15343585532283704	84.67103468353163	0.16142855915509777	83.88153403339305
76	2.70032689999789	0.00078125	0.15316395028315052	84.69492219700503	0.16161163953571833	83.85423773204188
77	2.678537999978289	0.00078125	0.15312310219331743	84.68809719434567	0.1616632506664183	83.86788588271747
78	2.7436470999964513	0.00078125	0.15298650434295108	84.7119847182332	0.16168985954000661	83.85423773204188
